,4scRNA control,CRISPRa-PP_1075,CRISPRa-PP_1830,CRISPRa-PP_2168,CRISPRa-PP_2329,CRISPRa-PP_4169,CRISPRa-PP_4965,CRISPRa-PP_5079,CRISPRi-PP_0059,CRISPRi-PP_0289,CRISPRi-PP_0417,CRISPRi-PP_0420,CRISPRi-PP_0966,CRISPRi-PP_1025,CRISPRi-PP_1032,CRISPRi-PP_1037,CRISPRi-PP_1237,CRISPRi-PP_1525,CRISPRi-PP_1530,CRISPRi-PP_1665,CRISPRi-PP_1914,CRISPRi-PP_1917,CRISPRi-PP_1988,CRISPRi-PP_1989,CRISPRi-PP_1992,CRISPRi-PP_2000,CRISPRi-PP_2082,CRISPRi-PP_2554,CRISPRi-PP_2639,CRISPRi-PP_3569,CRISPRi-PP_4016,CRISPRi-PP_4297,CRISPRi-PP_4678,CRISPRi-PP_4725,CRISPRi-PP_4822,CRISPRi-PP_4823,CRISPRi-PP_5015,CRISPRi-PP_5128,CRISPRi-PP_5155,CRISPRi-PP_5336-5335,pACA production 3 scRNA positive control
MOAT_kt,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897,0.00253841164582897
MOCOS,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915,0.00013018992571753915
MOGDS,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
MOHMT,0.0001678457562501734,0.00016784575625033993,0.0001678457562501734,0.0001678457562501734,0.0001678457562502289,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625028442,0.00016784575625033993,0.00016784575625028442,0.00016784575625033993,0.0001678457562501734,0.00016784575625033993,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625028442,0.0001678457562501734,0.0001678457562501734,0.00016784575625039544,0.0001678457562501734,0.00016784575625039544,0.0001678457562501734,0.0001678457562502289,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625033993,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625028442
MPTAT,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872
MPTG,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598,0.0038616200164065598
MPTG2,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05,1.9265773760891445e-05
MPTS,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872,0.00019528488857630872
MPTSS,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744,0.00039056977715261744
MTHFC,0.2779957743884476,0.27799577438844036,0.27799577438844314,0.2779957743884476,0.27799577438850104,0.2779957743884376,0.27799577438843426,0.27799577438843004,0.2779957743884461,0.2779957743884344,0.27799577438843004,0.2779957743884482,0.27799577438843714,0.27799577438844536,0.2779957743884336,0.27799577438843426,0.2779957743884258,0.27799577438843825,0.27799577438842515,0.27799577438844203,0.2779957743884407,0.277995774388462,0.2779957743884378,0.27799577438843337,0.27799577438844336,0.2779957743884405,0.27799577438844314,0.27799577438843426,0.27799577438843714,0.27799577438844003,0.2779957743884376,0.2779957743884236,0.27799577438842904,0.27799577438843404,0.27799577438840495,0.27799577438844514,0.2779957743884218,0.2779957743884336,0.27799577438844136,0.2779957743884369,0.27799577438843115
MTHFD,0.2779957743884476,0.27799577438844036,0.27799577438844314,0.2779957743884476,0.27799577438850104,0.2779957743884376,0.27799577438843426,0.27799577438843004,0.2779957743884461,0.2779957743884344,0.27799577438843004,0.2779957743884482,0.27799577438843714,0.27799577438844536,0.2779957743884336,0.27799577438843426,0.2779957743884258,0.27799577438843825,0.27799577438842515,0.27799577438844203,0.2779957743884407,0.277995774388462,0.2779957743884378,0.27799577438843337,0.27799577438844336,0.2779957743884405,0.27799577438844314,0.27799577438843426,0.27799577438843714,0.27799577438844003,0.2779957743884376,0.2779957743884236,0.27799577438842904,0.27799577438843404,0.27799577438840495,0.27799577438844514,0.2779957743884218,0.2779957743884336,0.27799577438844136,0.2779957743884369,0.27799577438843115
MTHFR2,0.03709274450864032,0.03709274450863892,0.03709274450863925,0.037092744508639926,0.03709274450863992,0.037092744508639926,0.037092744508639926,0.037092744508639926,0.037092744508639655,0.03709274450863903,0.037092744508639926,0.03709274450863914,0.037092744508639926,0.03709274450863903,0.03709274450864009,0.03709274450863983,0.0370927445086401,0.037092744508639926,0.0370927445086401,0.03709274450863908,0.03709274450864009,0.03709274450864009,0.037092744508639926,0.03709274450864009,0.03709274450863925,0.037092744508639926,0.03709274450863925,0.037092744508639926,0.037092744508639926,0.03709274450863808,0.037092744508639926,0.037092744508639926,0.037092744508640585,0.03709274450864009,0.03709274450864009,0.03709274450863983,0.0370927445086401,0.03709274450864009,0.03709274450864119,0.037092744508639926,0.037092744508639953
NADH16pp,9.130566713515226,9.127927309746216,9.135613542206288,9.126298302732563,9.12965941846978,9.1280819623108,9.131577110270497,9.130123376163349,9.15572868577382,9.152779976875623,9.139005588456229,9.127870603805889,9.121313335067288,9.139907728416382,9.11927707630019,9.112580620253501,9.135046482802752,9.139165396106332,9.136902313577808,9.112410502432478,9.131474008560785,9.119735878908564,9.109281365542278,9.120158595918353,9.145062813902669,9.123251647210148,9.135474354898157,9.128932551416032,9.123303198064999,9.111730031148275,9.120653484125045,9.132092618819094,9.127226218120047,9.141856350730167,9.119973012840767,9.111322779394875,9.137046655971426,9.118529588904691,9.111549603156263,9.120287473055516,9.138134379009053
NADK,0.00013018992571756094,0.00013018992571778298,0.0001301899257173389,0.0001301899255850003,0.0001301899257173389,0.00013018992571725563,0.00013018992571636745,0.00013018992571725563,0.00013018992571822707,0.0001301899257173389,0.00013018992571769972,0.00013018992571778298,0.0001301899255850003,0.00013018992571778298,0.0001301899257173389,0.00013018992571769972,0.00013018992571756094,0.00013018992571725563,0.00013018992571756094,0.0001301899257179416,0.0001301899257173389,0.0001301899257173389,0.00013018992571725563,0.0001301899257173389,0.00013018992571778298,0.0001301899255850003,0.00013018992571778298,0.00013018992571681154,0.0001301899255850003,0.00013018992571762447,0.00013018992571636745,0.00013018992571681154,0.0001301899257173389,0.00013018992571822707,0.00013018992571778298,0.00013018992571636745,0.00013018992571756094,0.00013018992571778298,0.00013018992571699,0.00013018992571769972,0.00013018992571778298
NADS1,0.0006643772890893018,0.0006643772890879696,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890877059,0.0006643772890866373,0.0006643772890875255,0.0006643772890879696,0.0006643772890857491,0.0006643772890879696,0.0006643772890875255,0.0006643772890870814,0.0006643772890879696,0.0006643772890870814,0.0006643772890875255,0.0006643772890881282,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890879696,0.0006643772890879696,0.0006643772890875255,0.0006643772890879696,0.0006643772890875255,0.0006643772890857491,0.000664377289087811,0.0006643772890870814,0.0006643772890870814,0.0006643772890875255,0.0006643772890884135,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890879696,0.0006643772890871766,0.0006643772890875255,0.0006643772890879696
NADTRHD,2.7695859200016857,2.7655278367068568,2.777345419114214,2.763023238423557,2.76819095386921,2.765765615024907,2.7711394050129505,2.7689042888232214,2.808272452349229,2.8037388124183353,2.782560690223531,2.765440651323588,2.755358850638004,2.783947730412221,2.7522281027836124,2.7419323016118193,2.776473565281307,2.7828063944855406,2.7793269050979674,2.741670745461976,2.770980886134259,2.75293351179391,2.7368596974933124,2.75358343919653,2.791873674347396,2.7583390055574455,2.777131418627964,2.7670733957742057,2.75841826499709,2.7406245208625277,2.7543443298143155,2.771931999406444,2.764449908331649,2.786943737219694,2.753298105214801,2.73999837129166,2.7795488315281487,2.751078840913016,2.740347112824802,2.753781587794916,2.7812212056984884
NAMNPP,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
NAtex,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981,0.0010280917452402981
NDPK2,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305
NDPK3,0.0374439070212826,0.037443907021281794,0.03744390702128163,0.03744390702128155,0.03744390702128168,0.03744390702128155,0.03744390702128155,0.03744390702128155,0.037443907021280934,0.037443907021281794,0.03744390702128166,0.037443907021281794,0.03744390702128155,0.037443907021281794,0.037443907021281995,0.03744390702128155,0.037443907021281995,0.03744390702128166,0.037443907021281995,0.03744390702128163,0.03744390702128222,0.037443907021281995,0.03744390702128177,0.037443907021281995,0.03744390702128168,0.03744390702128155,0.03744390702128163,0.03744390702128155,0.03744390702128155,0.03744390702128163,0.03744390702128155,0.03744390702128155,0.037443907021281794,0.037443907021281995,0.037443907021281995,0.03744390702128155,0.037443907021281995,0.037443907021281995,0.03744390702128163,0.03744390702128155,0.03744390702128174
NDPK4,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116
NDPK5,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298
NDPK7,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966
NDPK8,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206
NH4tex,4.623556456911623,4.617617798431636,4.63491182146657,4.613952532650387,4.621515043059394,4.617965766702006,4.625829849611091,4.6225589478704325,4.680170894493715,4.673536299472592,4.642543925528934,4.61749021006587,4.602736355403317,4.6445737404394825,4.598154773178218,4.583087747072811,4.633635937808898,4.642903492741788,4.63781155705304,4.582704981975709,4.625597870764872,4.599187079046775,4.575664423972406,4.600138192318839,4.65617268278364,4.607097557725964,4.634598650023569,4.619879592188469,4.607213547149876,4.581173921586276,4.601251690783708,4.626989743845267,4.616040342272801,4.648958140645548,4.599720630394404,4.580257605140651,4.638136327438224,4.596472926538536,4.580767958604233,4.600428165877383,4.640583704273056
NH4tpp,4.623556456911623,4.617617798431636,4.63491182146657,4.613952532650387,4.621515043059394,4.617965766702006,4.625829849611091,4.6225589478704325,4.680170894493715,4.673536299472592,4.642543925528934,4.61749021006587,4.602736355403317,4.6445737404394825,4.598154773178218,4.583087747072811,4.633635937808898,4.642903492741788,4.63781155705304,4.582704981975709,4.625597870764872,4.599187079046775,4.575664423972406,4.600138192318839,4.65617268278364,4.607097557725964,4.634598650023569,4.619879592188469,4.607213547149876,4.581173921586276,4.601251690783708,4.626989743845267,4.616040342272801,4.648958140645548,4.599720630394404,4.580257605140651,4.638136327438224,4.596472926538536,4.580767958604233,4.600428165877383,4.640583704273056
NI2tex,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121
NI2tpp,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121
NNATr,0.0006643772890893018,0.0006643772890879696,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890877059,0.0006643772890866373,0.0006643772890875255,0.0006643772890879696,0.0006643772890857491,0.0006643772890879696,0.0006643772890875255,0.0006643772890870814,0.0006643772890879696,0.0006643772890870814,0.0006643772890875255,0.0006643772890881282,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890879696,0.0006643772890879696,0.0006643772890875255,0.0006643772890879696,0.0006643772890875255,0.0006643772890857491,0.000664377289087811,0.0006643772890870814,0.0006643772890870814,0.0006643772890875255,0.0006643772890884135,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890879696,0.0006643772890871766,0.0006643772890875255,0.0006643772890879696
NNDMBRT,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
NNDPR,0.0006643772890893018,0.0006643772890879696,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890877059,0.0006643772890866373,0.0006643772890875255,0.0006643772890879696,0.0006643772890857491,0.0006643772890879696,0.0006643772890875255,0.0006643772890870814,0.0006643772890879696,0.0006643772890870814,0.0006643772890875255,0.0006643772890881282,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890879696,0.0006643772890879696,0.0006643772890875255,0.0006643772890879696,0.0006643772890875255,0.0006643772890857491,0.000664377289087811,0.0006643772890870814,0.0006643772890870814,0.0006643772890875255,0.0006643772890884135,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890879696,0.0006643772890871766,0.0006643772890875255,0.0006643772890879696
NTD2,0.0001678457562501734,0.00016784575625033993,0.0001678457562501734,0.0001678457562501734,0.0001678457562502289,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625028442,0.00016784575625033993,0.00016784575625028442,0.00016784575625033993,0.0001678457562501734,0.00016784575625033993,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625028442,0.0001678457562501734,0.0001678457562501734,0.00016784575625039544,0.0001678457562501734,0.00016784575625039544,0.0001678457562501734,0.0001678457562502289,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625033993,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625028442
O2tex,8.709460351004266,8.698374855174512,8.730657031506793,8.691533025717119,8.705649711812901,8.699024395945786,8.713704017376548,8.70759833412657,8.815140634490385,8.802756057118087,8.744903625756686,8.698136690225061,8.670596161523056,8.748692613589148,8.662043874701288,8.633918759305166,8.728275382012091,8.745574817887023,8.736069871267363,8.633204264456785,8.713270990195712,8.663970845656136,8.620061889518015,8.66574625709755,8.770343972631581,8.678737072523026,8.730072444812647,8.702596870187781,8.678953586113439,8.63034628506317,8.66782478756563,8.715869153280769,8.695430270344717,8.756876827307169,8.66496680817196,8.628635827698835,8.736676109320554,8.658904427640143,8.629588487496695,8.666287541073613,8.741244546078518
